usage_date,billing_period,payer_account_id,linked_account_id,account_name,business_unit,service_code,service_name,usage_type,usage_unit,region,availability_zone,resource_id,pricing_model,usage_quantity,unit_rate,unblended_cost,amortized_cost,currency_code,tag_environment,tag_team,tag_project
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ap-southeast-2,,db-ff59caee,Reserved Instance,13.3476,0.26288378,3.508868,3.157981,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-east-1,,db-e387708d,Reserved Instance,24.8903,0.09915411,2.467976,2.221178,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-east-1,,db-4c82a57b,On-Demand,367.3692,0.10140704,37.253823,37.253823,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,Requests-Tier1,Requests,us-east-1,,bucket-32b5e7dd,On-Demand,134317.6526,5.41e-06,0.726987,0.726987,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonS3,S3 - Storage,Requests-Tier2,Requests,us-east-1,,bucket-98eef78b,On-Demand,595196.5081,4.8e-07,0.283112,0.283112,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,us-east-1,,vpc-e7736f9f,On-Demand,8.4011,0.045,0.378049,0.378049,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,us-east-1,,vpc-af8b6547,On-Demand,227.0706,0.01050833,2.386134,2.386134,USD,Staging,Growth,Horizon
2024-08-01,2024-08,100000000001,200000000011,acct-shared-logging,SharedServices,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-east-1,,xfer-f863ac55,On-Demand,379.2398,0.06390695,24.236057,24.236057,USD,Staging,Growth,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,us-west-2,,dist-695dac45,On-Demand,438.8492,0.10693887,46.930039,46.930039,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,us-west-2,,dist-f5e094ba,On-Demand,249413.7255,7.85e-06,1.957988,1.957988,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,us-west-2,,table-b778048e,On-Demand,446.2521,0.00013,0.058013,0.058013,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-west-2,,table-50ba1679,On-Demand,390.5168,0.00065,0.253836,0.253836,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-410a5945,On-Demand,533.4395,0.08165806,43.559634,43.559634,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,us-west-2,,db-50ae78ce,Reserved Instance,30.6962,0.30782695,9.449118,8.504206,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-west-2,,db-7653903a,On-Demand,17.47,0.07585557,1.325197,1.325197,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000001,acct-eng-prod,Engineering,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-west-2,,db-39d4c48e,On-Demand,1392.244,0.13257896,184.582255,184.582255,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-west-2,,table-a0ecdd58,On-Demand,204.1263,0.00065,0.132682,0.132682,USD,Staging,Payments,Nimbus
2024-08-02,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonElastiCache,ElastiCache - In-Memory Cache,NodeUsage:cache.r6g.large,Hrs,ap-southeast-1,,cache-5b980370,On-Demand,44.2463,0.23170887,10.25226,10.25226,USD,Staging,Payments,Nimbus
2024-08-02,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ap-southeast-1,,vpc-a8f599f8,On-Demand,209.7654,0.01463828,3.070605,3.070605,USD,Staging,Payments,Nimbus
2024-08-02,2024-08,100000000001,200000000002,acct-eng-staging,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-1,,xfer-56a27cac,On-Demand,283.6688,0.06596781,18.71301,18.71301,USD,Staging,Payments,Nimbus
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,us-west-2,,xfer-e6f5f7d4,On-Demand,722.9823,0.07475666,54.047739,54.047739,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,sa-east-1,,table-c8630f26,On-Demand,269.8945,0.00013,0.035086,0.035086,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,sa-east-1,,table-758a9bb1,On-Demand,346.8565,0.00065,0.225457,0.225457,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,sa-east-1,,vpc-a8e46073,On-Demand,46.1936,0.045,2.078712,2.078712,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,eu-central-1,,vpc-4e513313,On-Demand,306.8473,0.01563523,4.797629,4.797629,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,sa-east-1,,fn-64bd40ad,On-Demand,101182.2791,1.66e-05,1.679626,1.679626,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000003,acct-eng-dev,Engineering,AWSLambda,Lambda - Serverless Compute,Request,Requests,sa-east-1,,fn-8573e5e3,On-Demand,731238.5549,2e-07,0.146248,0.146248,USD,Staging,Platform,Falcon
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,eu-west-1,,db-ec3a4ca2,On-Demand,18.2312,0.24720011,4.506755,4.506755,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,sa-east-1,,db-79de34ca,On-Demand,1574.5433,0.11789571,185.6319,185.6319,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,sa-east-1,,table-650c233e,On-Demand,396.9431,0.00013,0.051603,0.051603,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,sa-east-1,,table-26d406aa,On-Demand,311.2514,0.00065,0.202313,0.202313,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonS3,S3 - Storage,TimedStorage-ByteHrs,GB-Mo,sa-east-1,,bucket-5de3f67a,On-Demand,799.6451,0.02480211,19.832884,19.832884,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier1,Requests,sa-east-1,,bucket-26a81db9,On-Demand,750665.3698,4.99e-06,3.748452,3.748452,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier2,Requests,sa-east-1,,bucket-b345132f,On-Demand,2897.2978,4.3e-07,0.001248,0.001248,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,sa-east-1,,xfer-32323be1,On-Demand,409.4071,0.08995314,36.827456,36.827456,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,sa-east-1,sa-east-1c,i-3c8c268d,Savings Plan,14.173,0.10114167,1.433481,1.290133,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000004,acct-data-prod,DataPlatform,AmazonEC2,EC2 - Compute,BoxUsage:c5.2xlarge,Hrs,eu-central-1,eu-central-1b,i-76aa8536,On-Demand,45.9446,0.34002599,15.622358,15.622358,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonRoute53,Route 53 - DNS,HostedZone,Hrs,ap-southeast-2,,zone-31565de2,On-Demand,24.5959,0.0007,0.017217,0.017217,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonRoute53,Route 53 - DNS,DNS-Queries,Requests,ap-southeast-2,,zone-3d0b6cef,On-Demand,445359.2297,4.4e-07,0.194052,0.194052,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,ap-southeast-2,,fn-17af558d,On-Demand,34459.3085,1.66e-05,0.572025,0.572025,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AWSLambda,Lambda - Serverless Compute,Request,Requests,us-west-2,,fn-47fc10bf,On-Demand,710186.4095,2e-07,0.142037,0.142037,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ap-southeast-2,,table-11b47971,On-Demand,591.2313,0.00013,0.07686,0.07686,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ap-southeast-2,,dist-1af8b9ab,On-Demand,75.265,0.11089195,8.346283,8.346283,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-2,,dist-2974a01d,On-Demand,1122788.3832,9.39e-06,10.537523,10.537523,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,TimedStorage-ByteHrs,GB-Mo,ap-southeast-2,,bucket-fca133fc,On-Demand,1445.9269,0.02144201,31.003581,31.003581,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier1,Requests,ap-southeast-2,,bucket-38643e6c,On-Demand,448003.7339,5.15e-06,2.307575,2.307575,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AmazonS3,S3 - Storage,Requests-Tier2,Requests,ap-southeast-2,,bucket-51bf7b5f,On-Demand,58158.1087,4.6e-07,0.026516,0.026516,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000005,acct-data-dev,DataPlatform,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-2,,xfer-b43ad6c1,On-Demand,24.6735,0.07374062,1.819439,1.819439,USD,Sandbox,Infra,Vega
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,ap-southeast-2,ap-southeast-2c,i-7d9d013a,Savings Plan,11.7096,0.1052942,1.232953,1.109658,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:m5.xlarge,Hrs,us-east-1,us-east-1a,i-c157da04,On-Demand,13.6123,0.23824366,3.243044,3.243044,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonEC2,EC2 - Compute,BoxUsage:c5.2xlarge,Hrs,ap-southeast-2,ap-southeast-2a,i-6c398ff7,On-Demand,14.0695,0.35379028,4.977652,4.977652,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ap-southeast-2,,db-8722eb61,On-Demand,12.0448,0.29398502,3.540991,3.540991,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,ap-southeast-2,,db-44200f0c,On-Demand,15.1941,0.08483801,1.289037,1.289037,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,ap-southeast-2,,db-8208d60c,On-Demand,593.9072,0.12076669,71.724206,71.724206,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,ap-southeast-2,,fn-b90d4df9,On-Demand,13238.5397,1.66e-05,0.21976,0.21976,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AWSLambda,Lambda - Serverless Compute,Request,Requests,ap-southeast-2,,fn-c7be7ffc,On-Demand,103694.9994,2e-07,0.020739,0.020739,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ap-southeast-2,,vpc-ef2efc4d,On-Demand,23.5435,0.045,1.059457,1.059457,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,ap-southeast-2,,vpc-4e0ba80f,On-Demand,42.6153,0.01425103,0.607312,0.607312,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ap-southeast-2,,xfer-737538b7,On-Demand,209.2593,0.06653633,13.923346,13.923346,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000006,acct-mktg-prod,Marketing,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ap-southeast-2,,dist-870f2d9f,On-Demand,300201.1782,7.73e-06,2.320667,2.320667,USD,Production,CoreAPI,Phoenix
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-f424b7d9,On-Demand,72.5687,0.0915091,6.640697,6.640697,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,ca-central-1,,dist-41345eaa,On-Demand,897401.7811,7.73e-06,6.935155,6.935155,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,ca-central-1,,table-864c208e,On-Demand,384.8795,0.00013,0.050034,0.050034,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,ca-central-1,,table-e128d4a7,On-Demand,184.191,0.00065,0.119724,0.119724,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-fbe5f065,On-Demand,369.6934,0.0708792,26.203574,26.203574,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSLambda,Lambda - Serverless Compute,Lambda-GB-Second,GB-Second,ca-central-1,,fn-0fe227cb,On-Demand,13890.3439,1.66e-05,0.23058,0.23058,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000007,acct-mktg-sandbox,Marketing,AWSLambda,Lambda - Serverless Compute,Request,Requests,ca-central-1,,fn-880d1084,On-Demand,38348.6426,2e-07,0.00767,0.00767,USD,Sandbox,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonElastiCache,ElastiCache - In-Memory Cache,NodeUsage:cache.r6g.large,Hrs,ca-central-1,,cache-d991081f,On-Demand,5.3372,0.19794751,1.056485,1.056485,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,ca-central-1,,db-0aefaa52,On-Demand,2.0105,0.27449208,0.551866,0.551866,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,ca-central-1,,db-7ce4f6d4,On-Demand,286.6043,0.10267912,29.428277,29.428277,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AWSDataTransfer,Data Transfer,DataTransfer-Out-Internet,GB,ca-central-1,,xfer-868c04ec,On-Demand,133.3702,0.06713571,8.953903,8.953903,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRoute53,Route 53 - DNS,HostedZone,Hrs,sa-east-1,,zone-b704c890,On-Demand,28.006,0.0007,0.019604,0.019604,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonRoute53,Route 53 - DNS,DNS-Queries,Requests,ca-central-1,,zone-89e3ad53,On-Demand,785980.2803,4.1e-07,0.322527,0.322527,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,ca-central-1,,dist-543a6849,On-Demand,283.1745,0.09777665,27.687855,27.687855,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,us-east-1,,dist-be4459e8,On-Demand,246152.8661,7.59e-06,1.868241,1.868241,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,ca-central-1,,vpc-70e596e2,On-Demand,33.5891,0.045,1.51151,1.51151,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000008,acct-fin-prod,Finance,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,eu-central-1,,vpc-cbc14736,On-Demand,393.4372,0.01537438,6.048851,6.048851,USD,Production,Platform,Horizon
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonCloudFront,CloudFront - CDN,DataTransfer-Out-Bytes,GB,us-east-1,,dist-2c16d74a,On-Demand,84.6396,0.10921465,9.243884,9.243884,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonCloudFront,CloudFront - CDN,Requests-HTTPS,Requests,us-east-1,,dist-47967a64,On-Demand,677525.7169,9.5e-06,6.433334,6.433334,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonVPC,VPC - Networking,NatGateway-Hours,Hrs,us-east-1,,vpc-d7c55d3f,On-Demand,22.691,0.045,1.021095,1.021095,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonVPC,VPC - Networking,DataTransfer-Regional-Bytes,GB,us-east-1,,vpc-efed16c6,On-Demand,411.6521,0.01827441,7.522699,7.522699,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,ReadCapacityUnit-Hrs,RCU-Hrs,us-east-1,,table-a969dfa1,On-Demand,179.6008,0.00013,0.023348,0.023348,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonDynamoDB,DynamoDB - NoSQL Database,WriteCapacityUnit-Hrs,WCU-Hrs,us-east-1,,table-8a7e4816,On-Demand,83.8993,0.00065,0.054535,0.054535,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,us-east-1,,db-02eabdd2,Reserved Instance,23.0547,0.24426601,5.63148,5.068332,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,us-east-1,,db-4601c580,On-Demand,26.1093,0.08645842,2.257369,2.257369,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000009,acct-shared-network,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,us-west-2,,db-7e8a80f8,Reserved Instance,970.71,0.12556851,121.890605,109.701544,USD,Staging,Platform,Atlas
2024-08-02,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.r5.large,Hrs,eu-west-1,,db-b0ad54c4,Reserved Instance,12.5395,0.27002225,3.385944,3.04735,USD,Staging,Analytics,Horizon
2024-08-02,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,InstanceUsage:db.t3.medium,Hrs,eu-west-1,,db-47feda90,On-Demand,4.7245,0.08391159,0.39644,0.39644,USD,Staging,Analytics,Horizon
2024-08-02,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonRDS,RDS - Managed Database,RDS:StorageUsage,GB-Mo,eu-west-1,,db-5600e516,Reserved Instance,245.0745,0.12230334,29.97343,26.976087,USD,Staging,Analytics,Horizon
2024-08-02,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:m5.large,Hrs,eu-west-1,eu-west-1a,i-26956d2d,On-Demand,9.085,0.08015577,0.728215,0.728215,USD,Staging,Analytics,Horizon
2024-08-02,2024-08,100000000001,200000000010,acct-shared-security,SharedServices,AmazonEC2,EC2 - Compute,BoxUsage:m5.xlarge,Hrs,eu-west-1,eu-west-1a,i-297652ae,Spot Instance,6.5337,0.23540037,1.538035,1.538035,USD,Staging,Analytics,Horizon
